id,fecha,usuario,texto,tema,sentimiento,likes,reposts
4650,2025-04-07,user_63352,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,15742,356
4651,2023-05-30,user_26894,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,8928,414
4652,2022-04-26,user_69364,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,12029,2707
4653,2022-09-03,user_39699,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,2387,133
4654,2021-10-15,user_92624,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,5213,2833
4655,2022-04-04,user_22324,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,12327,864
4656,2022-10-06,user_79640,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,15240,4129
4657,2025-06-16,user_40414,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",positivo,18095,108
4658,2021-10-08,user_27129,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,8975,1813
4659,2024-05-08,user_40881,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,2471,1346
4660,2022-04-19,user_96295,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,7274,3407
4661,2023-07-30,user_52250,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,454,2817
4662,2022-10-13,user_64524,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,19736,1011
4663,2023-02-21,user_28662,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,849,157
4664,2022-04-06,user_86705,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,1024,3166
4665,2025-09-16,user_35721,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,18597,1184
4666,2025-07-21,user_40529,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,771,573
4667,2021-02-09,user_98653,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,10920,1456
4668,2022-10-28,user_65266,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,19662,2237
4669,2023-01-06,user_73873,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,5353,1045
4670,2021-02-09,user_95604,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,13939,4587
4671,2022-08-22,user_44742,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,2045,3141
4672,2025-05-29,user_97505,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,9243,1774
4673,2023-05-07,user_16350,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,11619,4600
4674,2025-05-28,user_26835,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,779,3890
4675,2022-02-05,user_81098,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,13350,3372
4676,2024-12-21,user_19824,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,776,2984
4677,2025-06-05,user_3887,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,18422,435
4678,2022-07-29,user_7721,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,2914,425
4679,2021-09-06,user_12684,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,1745,3491
4680,2021-11-14,user_81500,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",positivo,679,2987
4681,2021-09-13,user_24553,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,19846,3624
4682,2024-09-15,user_8857,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,14735,667
4683,2022-01-15,user_49334,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,19638,2494
4684,2023-10-31,user_95808,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,18394,4816
4685,2021-02-09,user_96327,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,16458,560
4686,2023-01-08,user_38836,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,8939,901
4687,2022-02-22,user_91400,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,8109,3017
4688,2022-05-02,user_71651,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,4032,1457
4689,2025-07-28,user_75681,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,6236,1941
4690,2022-03-18,user_19496,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,8636,138
4691,2025-09-06,user_43101,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,9992,3591
4692,2023-01-05,user_70604,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,14699,1005
4693,2023-09-10,user_59659,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,7181,4293
4694,2022-12-24,user_67177,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,18888,1332
4695,2021-12-11,user_2664,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,5955,330
4696,2022-05-09,user_8566,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,5783,1638
4697,2021-09-23,user_48863,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,485,1835
4698,2021-10-29,user_12987,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,14321,1452
4699,2021-05-02,user_52326,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,12456,253
4700,2023-06-05,user_95293,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,6243,2424
4701,2025-08-16,user_77968,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,1349,1077
4702,2023-09-07,user_21858,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,18560,3368
4703,2023-08-11,user_61338,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,4714,4136
4704,2025-11-09,user_7947,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,5412,1011
4705,2022-03-11,user_94461,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,1698,3629
4706,2024-04-20,user_81967,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,14409,4845
4707,2022-02-05,user_91940,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,17677,4923
4708,2023-04-01,user_12374,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,5514,745
4709,2024-05-01,user_69993,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,277,1195
4710,2023-06-25,user_50309,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,1359,4690
4711,2024-01-06,user_94216,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,2193,3383
4712,2024-01-23,user_53509,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,11338,630
4713,2025-08-28,user_18312,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,17710,2231
4714,2023-07-21,user_13007,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,19486,4058
4715,2024-04-08,user_45635,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,10454,3066
4716,2022-12-11,user_60865,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,5915,3860
4717,2025-03-23,user_63638,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,14203,577
4718,2025-06-06,user_9755,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,16914,2004
4719,2025-10-04,user_41982,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,13076,4762
4720,2024-12-11,user_66579,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,12511,1286
4721,2025-06-17,user_12503,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,16752,4670
4722,2022-08-12,user_13686,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,10088,284
4723,2022-01-27,user_26408,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,4976,3967
4724,2024-10-09,user_82147,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,18844,3062
4725,2022-09-25,user_11838,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,13182,512
4726,2022-11-27,user_3626,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,4316,924
4727,2025-04-29,user_64458,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,15282,3648
4728,2025-02-13,user_64580,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,7891,3892
4729,2021-07-29,user_45564,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,15020,2421
4730,2021-04-03,user_98611,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,1414,3757
4731,2023-06-05,user_37845,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,2496,2059
4732,2021-12-27,user_93452,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,997,2857
4733,2024-12-28,user_68720,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,9416,4913
4734,2024-04-23,user_77588,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,2377,3055
4735,2023-07-16,user_97144,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,15580,2520
4736,2022-11-11,user_97998,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",positivo,13040,379
4737,2023-07-29,user_78490,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",positivo,18818,3220
4738,2023-03-24,user_23830,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,12909,2079
4739,2024-11-14,user_14007,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,12700,3901
4740,2023-04-08,user_28703,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,17438,2346
4741,2025-02-05,user_14518,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,8206,2931
4742,2023-11-07,user_15724,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,4015,4090
4743,2022-08-29,user_52490,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,17318,1333
4744,2025-10-20,user_5751,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,neutral,6047,1518
4745,2023-11-19,user_56980,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,2157,3440
4746,2025-01-26,user_50870,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,14168,676
4747,2023-09-05,user_74200,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,17658,3017
4748,2025-10-02,user_98820,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,19209,3068
4749,2022-02-07,user_85656,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,17022,4394
